2020/10/17 10:59:34 [error] 6#6: *6 open() "/usr/share/nginx/html/payed/test" failed (2: No such file or directory), client: 192.168.56.1, server: localhost, request: "GET /payed/test HTTP/1.1", host: "nhkjxu.natappfree.cc"
2020/11/02 11:33:40 [error] 6#6: *864 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/02 11:33:40 [error] 6#6: *864 open() "/usr/share/nginx/html/static/search/img/599a806bn9d829c1c.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/599a806bn9d829c1c.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/02 11:33:43 [error] 6#6: *870 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 11:33:43 [error] 6#6: *870 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 11:33:43 [error] 6#6: *870 open() "/usr/share/nginx/html/static/index/js/maps/swiper.jquery.min.js.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/js/maps/swiper.jquery.min.js.map HTTP/1.1", host: "gulimall.com"
2020/11/02 11:33:43 [error] 6#6: *871 open() "/usr/share/nginx/html/static/index/js/maps/swiper.min.js.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/js/maps/swiper.min.js.map HTTP/1.1", host: "gulimall.com"
2020/11/02 11:33:43 [error] 6#6: *871 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 11:33:43 [error] 6#6: *871 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 11:33:43 [error] 6#6: *870 open() "/usr/share/nginx/html/static/index/css/GL.css.map" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/css/GL.css.map HTTP/1.1", host: "gulimall.com"
2020/11/02 12:41:18 [error] 6#6: *962 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:41:19 [error] 6#6: *962 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:41:19 [error] 6#6: *962 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:41:20 [error] 6#6: *962 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:41:40 [error] 6#6: *962 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:41:40 [error] 6#6: *962 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:41:41 [error] 6#6: *962 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:41:41 [error] 6#6: *962 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:42:03 [error] 6#6: *962 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:42:03 [error] 6#6: *962 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:42:04 [error] 6#6: *962 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:42:04 [error] 6#6: *962 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:42:08 [error] 6#6: *962 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:42:08 [error] 6#6: *962 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:42:09 [error] 6#6: *962 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:42:09 [error] 6#6: *962 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/02 12:42:18 [error] 6#6: *986 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/02 12:42:18 [error] 6#6: *989 open() "/usr/share/nginx/html/static/search/img/599a806bn9d829c1c.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/599a806bn9d829c1c.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/02 12:42:22 [error] 6#6: *991 open() "/usr/share/nginx/html/static/item/scss/jd.css" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/scss/jd.css HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/02 12:42:22 [error] 6#6: *991 open() "/usr/share/nginx/html/static/item/img/service_items_1.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_1.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/02 12:42:22 [error] 6#6: *990 open() "/usr/share/nginx/html/static/item/img/service_items_2.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_2.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/02 12:42:22 [error] 6#6: *993 open() "/usr/share/nginx/html/static/item/img/service_items_3.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_3.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/02 12:42:22 [error] 6#6: *994 open() "/usr/share/nginx/html/static/item/img/service_items_4.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_4.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/05 01:28:34 [error] 6#6: *1 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/05 01:28:34 [error] 6#6: *5 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/05 01:28:34 [error] 6#6: *4 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/05 01:28:34 [error] 6#6: *4 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/05 01:29:30 [error] 6#6: *4 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/05 01:29:30 [error] 6#6: *4 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/05 01:29:30 [error] 6#6: *4 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/05 01:29:31 [error] 6#6: *4 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/05 01:30:02 [error] 6#6: *20 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/05 01:30:02 [error] 6#6: *20 open() "/usr/share/nginx/html/static/search/img/599a806bn9d829c1c.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/599a806bn9d829c1c.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/05 01:30:26 [error] 6#6: *17 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/05 01:30:26 [error] 6#6: *17 open() "/usr/share/nginx/html/static/search/img/599a806bn9d829c1c.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/599a806bn9d829c1c.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/05 01:30:28 [error] 6#6: *17 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/05 01:30:28 [error] 6#6: *20 open() "/usr/share/nginx/html/static/search/img/599a806bn9d829c1c.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/599a806bn9d829c1c.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/11/05 01:30:29 [error] 6#6: *32 open() "/usr/share/nginx/html/static/item/scss/jd.css" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/scss/jd.css HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/05 01:30:30 [error] 6#6: *34 open() "/usr/share/nginx/html/static/item/img/service_items_1.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_1.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/05 01:30:30 [error] 6#6: *29 open() "/usr/share/nginx/html/static/item/img/service_items_2.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_2.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/05 01:30:30 [error] 6#6: *32 open() "/usr/share/nginx/html/static/item/img/service_items_3.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_3.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/05 01:30:30 [error] 6#6: *34 open() "/usr/share/nginx/html/static/item/img/service_items_4.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_4.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/11/05 01:30:46 [error] 6#6: *57 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/05 01:30:46 [error] 6#6: *57 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/05 01:30:46 [error] 6#6: *57 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/05 01:30:47 [error] 6#6: *57 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
